,RegionID,City,2017 % Change,2018 % Change,2019 % Change,2020 % Change,2021 % Change,2022 % Change,Total Change,Variance,Mean Value
11030,93131,El Paso,0.005881287898686294,0.028442924098917556,0.028496433905800082,0.08054901399145584,0.1400764938283905,0.13332126454932,0.515702443551426,3115789503.3603845,41252508.915904626
11070,91529,Marlin,0.03790822098519049,0.21173103218924133,0.10535003986060497,0.2120606637925501,0.173048696635842,-0.026676961428344494,1.2766147843016387,157576296.43745783,2114795.9164014175
11085,92132,Hearne,0.10882768098798254,0.12407259919494838,0.003933117750087395,0.035348211994064016,0.2055504653388351,-0.07145767948535654,0.5717552758657605,297611347.22512335,4018431.220252376
11162,92192,Atascosa,0.026113364275367118,0.06629135157747446,-0.004639373244410003,0.1942957684676864,0.10406578688511688,0.07694224361575243,0.5972508737032377,2057922280.9411402,27278026.25457541
11197,91975,West Columbia,0.03594493676280428,0.0655831151234385,0.054805287885802724,0.05027659463474149,0.10500845468647194,0.055332811682102655,0.4276311585503569,1319783503.6647317,17554954.31415832
11240,91059,Athens,0.02772556665020106,0.09177721946923587,0.038390530705786755,0.13356158180380265,0.21575601550122242,0.07137863016452865,0.7411538933535935,2794714204.3154817,36979314.48066542
11276,90725,Malakoff,0.06708474089884645,0.09172030536529632,0.045329793322551694,0.16520342849208922,0.2900038903815783,0.08534298008699837,1.0402102194016385,2684637687.2938905,35501090.5013472
11350,92089,Winnie,0.03907737474818106,0.02506611243524103,0.05943078548971473,0.061501591518652206,0.0764934353899374,0.042746616441647005,0.4187769300688412,821752643.3430655,10976841.557776768
11368,92055,Bridge City,0.035392681120019746,0.04905542919612636,0.07405963670094849,0.04681233496713665,0.06441181450119078,-0.0006647096177600877,0.33674068117955663,733545344.0067725,9814177.754744887
11369,92978,Clyde,0.06391905636394297,0.08464161084666252,0.04155823222261116,0.08244807265549349,0.13958547182822592,-0.00881184765395759,0.5449895679960876,434797681.61259025,5837369.594392467
11373,93097,Clint,0.009817954861582262,0.044965372022857684,0.039789148049890186,0.0931747586874795,0.11621074019734391,0.11591101464072692,0.52737616291759,496772558.3714422,6654517.493820756
11438,91474,Moody,0.07653719567592827,0.07472171570560995,0.02922941036668843,0.13944490033241932,0.22980648177651666,0.1438442636634992,0.9039183279715075,2997419333.143902,39638744.013741404
11527,92636,Austin,0.03421487014449538,0.04903091976364456,0.029538807948446065,0.10184720871514327,0.28406416408482604,0.08706762983473912,0.6411956392174258,4721201012.727238,62372538.77358547
11604,90672,Pottsboro,0.06443180241719725,0.04626064267647306,0.05957786114388644,0.09723912812821822,0.23383097297108366,0.12691894755774893,0.827178592966006,3108261589.4240603,41110932.5182711
11628,91229,Paradise,0.10040488833123161,0.08238549784243566,0.1050315458112218,0.08622654842519542,0.21225258593608895,0.09070976151193882,0.8925705065877372,7120532240.707728,94000507.32726078
11694,92833,Amarillo,0.048439122707112585,0.03694839812488018,0.11308309241965571,0.10552166292958692,0.05494174668440121,0.18305850531454768,0.7129454470801347,194749529.7879448,2634017.3317067195
11698,92954,Lubbock,0.09398153672180952,0.024345071493253025,-0.04706820634234101,0.14789945789953757,0.15450420105397222,0.15137666935455651,0.6590453746643664,264334194.60633165,3560523.683675682
11704,90952,Whitewright,0.1060728904365111,0.08789885999711278,0.03247889491834776,0.09599482167780739,0.23217809635244951,0.13441497404555774,0.9731284433993934,2867491814.7378006,37931378.44409324
11710,91955,Palacios,0.03221083372066274,0.07067378694889222,-0.032673215589019235,0.07116451889558242,0.11940083357107922,0.01121771742421509,0.33750946662566644,426270124.4863756,5740343.32343049
11749,93091,Anthony,0.011014654179591653,0.01688326129887306,0.03221693248677363,0.07984080165496679,0.1348056550460847,0.14695503087304773,0.5146954138548656,717053223.9101986,9571612.600667283
11762,92322,San Antonio,0.0243219970699071,0.09851014399355336,0.033058898198842356,0.13195669739440502,0.07473620521811149,0.17699148641019743,0.7262447296249557,450815279.519618,6033691.591108545
11766,92633,Austin,0.012134812936471126,0.03220655880929847,0.03837969742502719,0.12710082862959848,0.18872795733414355,0.08138784320792367,0.5104044441350533,15820384488.930004,208639832.55629548
11778,92203,Comfort,0.06719274850151108,0.06536292634599734,0.049234877134617626,0.13792651961993324,0.2659915288667451,0.02935404912936981,0.7928174848201184,9147928779.90982,120711584.97271144
11814,91208,Godley,0.05883465937567935,0.07151454329600701,0.08614377065376622,0.11606326342175188,0.20327921580218924,0.15374491832853263,0.9180833731261482,6819194765.890041,90020725.96436244
11842,92534,Santa Rosa,0.021704112841194643,0.008571589014664555,-0.002173434264271561,0.18681207799480953,0.13502868919885586,0.051718953942532155,0.6887607779004722,175342122.22449276,2373494.6349582784
11862,91505,China Spring,0.07676422998781327,0.060176573356469455,0.08993087027890717,0.10429468955725363,0.2055498854835738,0.10493875475016815,0.8317878173718183,6870303700.309302,90704140.41387737
11939,91061,Big Sandy,0.022579935404870376,0.028784770849763903,0.08932370814352578,0.10746308567437776,0.19892799644055623,0.08867237935371598,0.6869792392672714,1056171949.6255815,14035722.358078057
11967,92299,San Antonio,0.15989067631451304,0.3343281423538415,0.08866127565265537,0.18596314742504091,0.16849491395474855,0.1292709774311587,1.6908595846479975,1329375449.346804,17610577.570273288
12008,92024,Galveston,0.03111518631399994,0.04080782189899606,0.040164190999500526,0.12195936997457775,0.30196748512644345,0.11862423649633011,0.8108904544686962,13415276937.006329,176906166.62551716
12131,90926,Howe,0.087437143501627,0.071295535172894,0.024796838455514586,0.08669774016426388,0.17668580092579228,0.1279520313203097,0.7718693183244716,2458059613.9688983,32551295.31731423
12202,91042,White Oak,-0.013272904618243578,0.09841970849593235,0.08249718765551003,0.014851762430223408,0.084690484949247,0.0958202019974812,0.4560817830829853,1124481267.8653235,14973790.884385332
12274,91547,Valley Mills,0.057914230955180404,0.07724818709581063,0.08697361353542708,0.13301529384261238,0.32684320662830524,0.08373417513610212,1.1522215927273933,3296980041.5925837,43569828.87043763
12290,92149,Somerville,0.09555802584114663,0.08966060568756952,0.07645583744190003,0.05844428085002379,0.2228916898698652,-0.10424677785770221,0.6304782076082622,534830590.5321404,7158024.231327818
12319,92228,Lytle,0.04567622184144789,0.017833664131893693,0.058670715767201356,0.07270025868218785,0.14883504144062784,0.0493416093614634,0.46872830604436205,2073252175.7322755,27497611.89692006
12322,92083,Sour Lake,0.020576036976833197,-0.062026884544916706,0.23857629690469806,0.05506128224932185,0.14204503436675342,0.015833762494079008,0.4736792348293933,1567913262.6027167,20816951.946949366
12348,92165,Goliad,-0.042309589908755225,0.14903423117462902,0.06803604609045491,0.0416684761202092,0.239485951990239,-0.1562965914836725,0.4605048033924028,746888164.1253033,9977054.238999749
12392,92927,Shallowater,0.07949368472090725,0.04972102065563019,-0.02862483286215436,0.08589627889544987,0.09648688662234402,0.08004637121795491,0.42736870650687975,1576735149.686305,20956167.36202507
12423,91489,Troy,0.0255476068977798,0.0893399001268288,0.04421043184825336,0.09581087077407803,0.2475528395175755,0.11683597177929693,0.8040374925725254,2230503033.907218,29531887.842431873
12476,92417,Orange Grove,0.017028830734507557,0.056897577920226795,0.007835968632567426,0.022682443358950637,0.08583674953859444,-0.08903085258362717,0.1758788978849669,343701721.1835294,4659001.061058118
12502,92292,Stockdale,0.01407614920277608,0.026556854566358205,0.06604528774292051,0.16228568416143094,0.2172205604201874,0.04860988329249254,0.6808873205189345,3154079046.270099,41714950.88842207
12514,92997,Merkel,0.014854543822587728,0.07241511684078951,-0.04056474966089389,0.11814434260781774,0.21128056141093876,0.05091055317348566,0.5118736345573791,435545908.138848,5837159.669414006
12515,90970,De Kalb,0.021636195719723902,0.07185038619126508,0.023192067378889958,0.07502882661808084,0.23380330728667997,0.029063346338247108,0.6104416530337379,431021346.4785384,5773396.176656629
12646,91996,Anahuac,-0.0012208228766570797,0.04490367211953808,0.05368606728101362,0.09112542487225543,0.09498281156198664,0.03378868062966492,0.4279794592505038,1026642245.5314127,13682098.660694772
12685,91179,Arlington,0.02587469140970618,0.025898825632653177,0.009820857191493549,0.04938393837805322,0.1595296184325244,0.09324582450553408,0.3997461769073259,8569538362.9979,113175892.05260973
12706,92557,Driftwood,0.036446053119328116,0.03937797952595772,0.06030970968375816,0.13917200120343345,0.3406990851990365,0.07060683064186012,0.8147682436652788,49143992271.095276,647314028.2072566
12725,91100,Elkhart,0.03011145077168902,0.028834229161948527,0.0760326148051893,0.09975406161529762,0.19685929491213003,0.09313596558962527,0.6554428148954533,1090779405.4080055,14497730.394290553
12749,92234,Natalia,0.037268650142196574,0.0880000351539485,0.09125359044835339,0.09234812288932591,0.20579680030451694,0.012138547933836823,0.642760699752777,2551778118.402588,33783240.187379256
12752,92504,La Joya,-0.00044815638618229904,0.04262403407853786,0.11873470513629907,0.14925644510489405,0.07810537129251266,0.18839316172558118,0.7297675342629834,498807635.15336555,6663932.264993638
12788,92536,Sullivan City,-0.04046182060946602,0.07502005016228032,0.08447372776754575,0.22110421798800312,0.09635820445184139,0.28615514381168794,0.9140839353316831,444798593.4249705,5930628.523690261
12854,91367,Henrietta,0.0014829836225095775,0.132252584185902,0.05434395391630952,0.07570682758617,0.18045410322132638,0.07945244066738101,0.7437778709134549,402978983.6904977,5398174.940412412
12857,91003,Diana,-0.00258728852397112,0.052495533493952556,0.025766575744370235,0.07192205763101957,0.16456938917653402,0.087279695037954,0.5248764650920998,1690041019.474624,22430058.262590203
12861,92525,Rio Hondo,0.00958308501372152,0.026733339387915916,-0.007524356023897458,0.11645409973154337,0.16110038764713014,0.07530609102068272,0.5500760811292073,357593159.8249884,4803840.93190213
12875,90719,Hutchins,0.13149996956751586,0.1849202542132644,0.14227767025335689,0.10596214373547455,0.1761579522091789,0.16908608961951047,1.3410242338397975,2102169333.1161475,27815760.54795188
12883,90919,Leonard,0.06907794808674395,0.1095168819501184,0.08649326771311197,0.0935279105829578,0.2485016959868246,0.1130589440068232,0.9589410573015315,2756642521.4447155,36462209.012351215
12898,92214,Jourdanton,0.08296388086923388,0.024946458937487752,0.07341885333359466,0.10311786900653813,0.18472908701692134,0.022230269860523736,0.6131488256063052,1477316000.6939569,19613871.28219738
12951,91871,New Waverly,0.012089084100189341,0.0419460777698387,0.08612462036171029,0.12226033790133571,0.2688795763150083,0.06143772063082212,0.7744526522992524,3120979273.8195014,41269774.17352976
12957,93099,Fabens,0.04919738521948507,0.04216863785429142,0.13773844609674984,0.11056863815754595,0.11093479155631351,0.06651987412204079,0.6968896665837798,329395280.2638726,4425763.4884538315
12995,92427,Sandia,-0.0003337913471784868,0.05408268086383803,0.019069244252478877,0.059613211935146924,0.15049666144073956,0.08674207914846366,0.4416179868065199,953824813.1599898,12710425.478849014
13015,91571,Early,0.0437000150053718,0.07784192455522565,0.06371567665085827,0.08996147948721882,0.19714849938409965,0.06738878772178652,0.6696046352062147,1386032799.7038329,18400770.612826396
13025,92847,Amarillo,0.01152394717442774,0.008837694041236226,0.018072876490277928,0.0455417216733786,0.08696848929046817,0.07298829127686982,0.26382689669941783,1748480121.0152776,23239091.04871725
13032,91364,Electra,0.04806005398475426,0.14484485489213172,0.07117872642877769,0.19732671644016128,0.13652907522019767,0.06957289600377779,0.9519649524076943,150539146.493604,2026967.51726198
13039,90778,Dallas,0.01910989372247312,0.2436040105742876,0.09663622444163167,0.0766658679012219,0.16219463902834494,0.15839936544378855,0.8746925852435865,5848775388.117359,77228533.54555795
13166,91062,Brownsboro,0.05139220275379385,0.07317111390457169,0.0037268902547454336,0.11741142298753124,0.22944145679373118,0.0651469638489529,0.6772400317488897,1883514533.6834784,24964709.0674407
13175,92415,Odem,-0.002525704416237305,0.03663392488739344,0.1141390965347463,0.02739403603761981,0.092621059539586,-0.027221159708954237,0.28047621523871386,538779527.2577583,7232175.988026139
13204,92396,Bishop,-0.056276900139535076,-0.017223622725007534,0.08626365234093412,0.0929606869091738,0.054572035758156195,-0.0654901874082544,0.11493284615621958,161068748.15288267,2213712.894731818
13206,91874,Pinehurst,0.02834064161184309,0.04358565083168063,0.04971339277314668,0.06708345252347368,0.2099992382524987,0.08752952916235256,0.5848940906531569,4424036349.5003395,58488736.20915703
13229,91414,Lipan,0.04860326807288607,0.060878751146006216,0.0951632429216285,0.10308744005366792,0.3291490034023122,0.08112950855165352,1.049674237197458,7669221538.129599,101200531.40304014
13245,91041,Waskom,-0.010674807734516043,0.05606970833237284,0.0301102900380104,-0.05194572989473901,0.10234499802715961,0.001990391828652101,0.20644681853044056,344900844.7345444,4672183.541222396
13306,93085,Stanton,0.04153164409279545,0.1482498496497896,0.1960591130135389,0.029547102686157744,0.05450726973160153,-0.06437287903308052,0.5583638303570712,937099968.5350115,12483941.880031569
13360,90722,Kerens,0.14884644790523333,0.10039192507216059,0.1001730891644434,0.12343664272478223,0.2672536196164498,0.07364694171963541,1.2050146269284723,1135630816.0702043,15062986.358887723
13420,91452,Florence,0.02209130479678316,0.06497009010115123,0.0621743819594409,0.1604850637726775,0.27679662651731374,0.046316846856438644,0.824436901791598,9284615821.909382,122485515.56842212
13504,91699,Houston,0.07184693987566389,0.10933129604014152,0.08254300826362239,0.1226606500705379,0.07460902970101928,0.2067862408356159,0.820265950421628,1021493833.8480909,13576965.406069705
13589,91147,Garrison,-0.01649939508507251,0.03454897439863951,0.09687102570361436,0.05334079876253276,0.16733360055590807,0.05035569597590514,0.49842114803938387,690751321.8541808,9222921.198064953
13689,92243,San Antonio,0.04234844982171743,0.06108021899585927,0.07519887696365679,0.13221000068341585,0.09570277951833503,0.028068573501279233,0.5420383334011689,1243015411.7302895,16524694.422618732
13711,92783,Fritch,-0.013386596962627008,0.06630016228139528,0.006217851082552089,0.06399089508775181,0.13494250047374606,0.022545887423650025,0.3585281557320315,180322691.38354957,2464147.9644813915
13737,91928,East Bernard,0.02558874627213315,0.005963878931621517,0.12725865383952012,0.07867659260124855,0.1258226382489835,0.05378450121665835,0.5152698341037051,2224479873.6436496,29485168.00284526
13807,92304,San Antonio,0.2419972548717111,0.14584748329114727,0.1205037343713887,0.13926796416893739,0.15308192841985666,0.07896821947197104,1.275978680174465,1480603606.2708013,19626523.20604828
13812,93067,Odessa,0.02023989527112343,0.13630470103606948,0.13357810009063628,0.07405511651429417,0.041954495456789524,-0.01752675856099482,0.47889098766202626,3441931599.7046924,45561691.86480346
13834,92359,San Antonio,0.03399387522628647,0.039961616129722925,0.033817290718530096,0.1199212392274218,0.11001816126586281,0.12409278228133004,0.5638565531446128,4161400908.5199313,55033813.00483107
13867,91427,Tolar,0.009713220767752327,0.05919047370767188,0.03474162096812693,0.09506574493451918,0.2804783550384392,-0.01389132494893142,0.5642989127751303,3157824512.074551,41785582.108562835
13880,91052,Tyler,0.04424339067329624,0.03728327156794578,0.04238670705198149,0.07912485659561108,0.16402462182672342,0.09380426247240002,0.5795955234472461,1778158568.3252733,23592634.99334247
13923,91476,Nolanville,0.01671099623822902,0.05519561709059969,0.046148838627017595,0.10089430597725388,0.20645986056548574,0.11803383855107366,0.6508751826786865,2503297246.476349,33143150.6188795
13973,90957,Wolfe City,0.08533337673791469,0.01632701788921312,0.15212237558651162,0.09914031353107342,0.23795526083756965,0.1331343872132683,0.9939036684863811,1763919778.633963,23360598.41317833
14009,91433,Poolville,0.07997514444115361,0.047663272395574156,0.11131935256902463,0.022611227379046583,0.3242441573953961,0.0055685056206659835,0.84463437946471,5549320516.144068,73306507.86964701
14100,91033,Ore City,0.0069154802369770126,0.07788703353509911,-0.007681239378757519,0.0953479325057818,0.14082156605864296,0.06324595249135653,0.48373283841480474,358513959.28821874,4823206.228482986
14124,90972,Hooks,0.03807024794161269,0.023649237886829846,0.06325921887220048,0.11558528412797711,0.14622118092418673,0.040497161041050916,0.5588672828379494,332965709.3789102,4477810.285137364
14136,92935,Tahoka,-0.0077422001702578645,0.05751146343874642,0.017468865493191384,0.14097380957829622,0.10614070714922184,-0.06453389568348136,0.3590213737988385,174511951.28436205,2381520.8585644504
14154,90755,Dallas,0.04430641741895194,0.0411579625256897,0.017363967633601714,0.018806472583921523,0.16344918977309653,0.06247682761869153,0.3891602060598884,2478354180.787109,32861676.255013503
14167,91530,Mart,0.016825960767537097,0.06646321290533132,0.10561490479927241,0.19219260388525605,0.22786575651137564,0.11456568253452593,1.0090506053315398,808685604.9133912,10743270.651985548
14199,90742,Lavon,0.027684207692263818,0.031646853921397586,0.019622169308395453,0.06490573600951234,0.2057324813977626,0.07770607890994478,0.4648151729742218,4965971881.011576,65644740.024527736
14246,92806,Panhandle,0.019462303363487393,0.07741450245100825,0.0062008770551888895,0.06771162424063838,0.1713177127590413,0.05780651449311922,0.4890963213825769,521196361.36862946,6986332.958492646
14262,91202,Granbury,0.058265677876811514,0.06166027016191475,0.0365518019308991,0.15394453156412882,0.20016228687451199,0.11669998021553865,0.8090537256858972,8017085897.048556,105808871.80474038
14311,92588,Martindale,0.07030637634114367,0.04671065746793313,0.03902739952894408,0.09193340324003631,0.2551200528275927,0.07898557944083608,0.7369626397761201,4283090809.224181,56608135.4479751
14314,90885,Bells,0.11127173359888065,0.06733179361669994,0.06263406109354427,0.11676495838914913,0.214650383999445,0.1534187993705146,1.020049575094972,3379941379.6347065,44685387.11793856
14330,91164,Pollok,0.011822916309536928,0.006501921526481166,0.13145064116885422,0.061281198832631875,0.18508958762432773,0.0023311482123131535,0.4463389329189575,901637798.2542871,12010167.860156411
14448,91521,Italy,0.07554622542031258,0.07367089433417827,0.0539135291838397,0.11000270784250779,0.21258820544139226,0.04735815988706598,0.789646284306034,1458395201.5759773,19351076.624990497
14508,90935,Powderly,0.04223583727063639,0.059283657613743275,-0.02609212770040596,0.09799620800517111,0.23810716752651134,0.06281719749053809,0.5757808617760427,1664431734.5466502,22083438.912717532
14540,92518,Rancho Viejo,-0.006346983498918019,0.025921360940952726,-0.024193122131802157,0.08147107742183424,0.21211022346578579,0.08293890451699057,0.427334052346717,1194000490.3972511,15880881.8205002
14620,91087,Winona,0.055552189800729575,0.014917426155262257,0.05270283518996046,0.09732539090008131,0.11522969938492329,0.0825677541435208,0.6186462925490787,666737167.3839093,8907727.24483028
14626,91333,Muenster,0.09469138635784193,0.018801565549595712,0.08830428799833057,0.10319769686400397,0.19878795144613284,0.03761168002374107,0.6884904191640335,2960386729.8313675,39180267.17865839
14681,92595,Red Rock,0.038783418297029484,0.08833456846490868,0.0353304016288425,0.1553650050008455,0.3208518505637995,0.20291897076304596,1.1032347329204573,10373678917.334558,136794287.708862
14707,90913,Honey Grove,0.09100418271575876,0.08092687978433465,0.10691947341269908,0.1083997699100721,0.21011723709679098,0.08114007254758282,0.9363406208705591,955345502.1551449,12694538.624008926
14777,92895,Abernathy,0.024882364782544682,0.05298350374462884,0.04024675404551701,0.10545912562471399,0.10924794609674886,0.06542300015644502,0.45656708251892475,377161226.27846944,5072778.1579874335
14872,92311,San Antonio,0.010584359450594471,0.02081004873731005,0.05536496383552855,0.04501590302495685,0.13215555265227158,0.06987635691905568,0.438334084352843,4444070360.528139,58792839.11668783
14905,92213,Ingram,0.0581063255427236,0.10561563926489564,0.0774288717846357,0.11393619430121957,0.18780104455524532,0.09190845724453804,0.8167925788182195,4196015644.940965,55460874.702687785
14974,92451,Corpus Christi,0.03950444150962945,-0.017962265808208793,0.09190147191710901,0.07111091698569966,0.046610020946224295,0.04410797597510533,0.3172371322041044,428592859.553787,5771173.387780206
15043,92168,Inez,0.007686031384139472,0.03334602616555449,0.07910272424425904,0.07625503748755268,0.17849582067381345,0.030560643900658126,0.48720489874402495,3201981434.654981,42384202.670392334
15147,91319,Collinsville,0.07081237862496728,0.1041517587024325,0.07473968489173644,0.09263908744424257,0.23929501842929138,0.10094342690262781,0.9655236038196756,3270910753.849607,43249977.762584865
15153,91314,Alvord,0.07712630537003266,0.04144649946762035,0.13474465620854728,0.0975992241487508,0.2638523688913423,0.035509886228716786,0.8486874921680183,3375063650.0864587,44625956.77474364
15191,91542,Riesel,0.055759671296765206,0.055586145551840424,0.08304551634963282,0.11013238955293801,0.253053449870143,0.09020019151126342,0.8594032940370293,1816689282.5288224,24066290.954392653
15210,91449,Bruceville-Eddy,0.04395270689564695,0.07499223107952989,0.08714127341051446,0.14378624961124986,0.19603761781121215,0.09027599476332551,0.7931374631070172,2378613121.6152916,31483298.66079666
15351,90894,Blue Ridge,0.07410852026506623,0.10310887677530854,0.07020999350332598,0.13629342605678127,0.26465805220734073,0.10800878330607822,1.0304914512741403,8057362974.492827,106313261.69149178
15354,92150,Washington,0.0792694999871348,0.028626432344305147,0.0526851179566859,0.12488008338659033,0.265717402241644,0.18662016631371287,0.9857758295045238,7111873424.2673435,93861208.36852016
15398,91576,Bangs,0.0740148268087207,0.07016844413732488,0.09219351445272556,0.064784473786105,0.18888650919037137,0.09153207089441152,0.743803222475436,527183313.82678235,7044376.014265408
15413,92630,Austin,0.040206973526060535,0.14303838869397145,0.02126877918383684,0.163595525436459,0.3764001929565918,0.05259059908277606,1.0063670364305937,7248857972.458671,95636341.0929561
15418,91457,Holland,0.06507121327498054,0.11832400287153029,0.1513571943320626,0.15026619422944995,0.19201409988440155,0.09063399805516717,1.1221907256823667,2982011014.2964125,39423472.97768752
15451,92974,Baird,0.04224452596985048,0.09470776530521217,0.06154788574575046,0.07778057073299,0.20173184364929284,-0.06563463580160069,0.6181670432922564,240270821.3823659,3248800.1028476963
15505,90892,Campbell,0.07078372182483048,0.07158333958293159,0.14437286693696902,0.10534533873764704,0.2646682802639498,0.11568682820405164,1.0402319935681943,4117899441.754311,54397691.16157186
15511,93011,Stamford,-0.040394357310064716,0.20048652542119275,-0.08489632571208983,0.14521819565524702,-0.009100305205592608,0.01318993015695027,0.2669573416505658,72338091.12711088,1001252.2579913998
15537,90659,Gunter,0.09224885496374848,0.08990996668359298,0.06431398410561645,0.10828655066552262,0.21401308803270747,0.16225874665112605,1.0360934001133506,13065704253.672722,172308324.41137448
15541,92592,Paige,0.039086221047764824,0.0864187131716368,0.02335786258608019,0.14481164706640426,0.24852639518882186,0.15801730625067525,0.9005851411802466,7435257160.381598,98123122.00180383
15555,90893,Celeste,0.10872736524656383,0.031017462484595568,0.115809280181356,0.08840133994537003,0.24869402119645403,0.07540456862648941,0.9095882211646114,2952476671.6551147,39051544.352590375
15560,92116,Burton,0.07499393672551839,0.041408541642712265,0.04078288844190904,0.09674508980548911,0.24332978519022153,0.14532648299553363,0.8396954957660957,6177206739.787226,81568912.56607997
15562,92906,Idalou,0.03778680481860033,0.057772102138667666,-0.012875042488907572,0.10006274600637613,0.09291555165474032,0.10717158428440275,0.47911282444866776,912015459.9693501,12162442.584519938
15565,91923,Damon,0.04380457436993856,0.0501418248790874,0.046063274998322856,0.0857951160703155,0.20349868642276073,0.03993863680877497,0.5912117500049995,2585332006.139773,34238028.45880299
15583,90746,Wilmer,0.03369753010268435,0.2500530324927577,0.1844456837922983,0.15446596316089972,0.08734302136141865,0.23039148768553097,1.3644636069029208,1723432465.3449259,22812441.435716763
15593,92200,Center Point,0.02764773517298663,0.05371034959045124,0.1199766928748253,0.15905387182469152,0.25641329366552773,0.04407983695835581,0.8635369270488437,5867727473.4011135,77468851.02824536
15633,91482,Rogers,0.005488677548936168,0.13121691736696722,0.011849692642103431,0.19376710158897578,0.19987690592978893,0.09117582277905786,0.8645524940668742,1590705209.3724253,21082977.70503552
15701,90901,Cumby,0.022846378612873624,0.2588815145883048,0.08886726996813676,0.15455884256983404,0.16067354694366004,0.04148412577396945,1.056527770029032,1625211216.5227818,21539670.973961014
15725,92786,Hale Center,0.026625238805030718,-0.018658033058107332,0.09733888362022362,0.1099423470335419,0.06684232831409533,-0.034257544210461614,0.2937722466638385,97288230.27787271,1346527.6721433303
15742,91390,Chico,0.0944517438513072,0.028870241171090147,0.1102350778125121,0.10374765042384944,0.25293277513730655,0.03557303900726524,0.8447022964780745,3025751253.435214,40024770.47047485
15753,90887,Blossom,0.01848769435440245,0.024401372981661392,-0.01436017273611312,0.08046667322766077,0.2987016832286742,0.054917708519129964,0.5885883548139111,935066066.5953236,12440807.645469446
15789,92287,Saint Hedwig,0.027672954948685047,0.07692134160519791,0.024704541582013614,0.08423225275144579,0.15775058128104844,0.0926239921134772,0.5656594261189458,3855867974.58065,51003412.19073487
15832,90920,Lone Oak,0.06950605953769158,0.11625218439782312,0.12828710963075549,0.10351337781160658,0.23863010951433197,0.08848777719457875,1.0577307208097317,2305065703.070278,30501634.70886189
15960,91483,Rosebud,0.017711113747297072,0.1346998670912805,0.07342214964023075,0.2583666644343889,0.10989899127694831,-0.06307858065728686,0.8790259225666636,239242210.0499158,3220265.7203259496
15977,90980,Nash,0.04369432408179318,0.016616264311095738,0.0768389566532786,0.07664175433565193,0.1393899522605865,0.06059692785659453,0.5088311319773943,399118294.4532114,5362567.092233856
16130,93015,Ovalo,0.021571665329966922,0.054119097814537685,0.01119881317458632,0.06331118257571433,0.15965766322235023,0.06040699667392851,0.42537443189565066,3208795448.5989428,42492841.107601926
16243,91228,Newark,0.07465370543432241,0.054365341224173816,0.04426919968995122,0.07900851471963426,0.21361916435669584,0.07363192126595929,0.6577698253087517,3575903300.32452,47300306.67053066
16370,92971,Anson,-0.02718918885411905,0.08958345300762113,0.045349489238164606,0.0881944032038969,0.09910306693034864,0.06868102346958341,0.5188486020291079,152476708.74647546,2080718.0236458734
16432,92092,Beaumont,0.05695796307814529,0.13285073145214452,0.055644947354913,0.028457635337572333,0.07645621775635209,0.009605217773670677,0.43719822698780225,279143758.09149307,3782228.620103523
16498,92441,Corpus Christi,-0.021877028084580634,0.04655369897648446,0.08595009418317501,0.16114834312135673,-0.0523673361938553,0.010292622811357158,0.28235805974706,119940223.31743215,1651919.758084257
16514,91218,Keene,0.052297211990814614,0.07837839470921487,0.07408185923255038,0.13046563317839785,0.14625503162929365,0.10736473701157395,0.7561833128850657,1805681521.5443127,23938884.307923544
16520,91076,Murchison,0.05866438741139827,0.06926349962707895,0.06251890569682558,0.126671573447402,0.23835273626717854,0.057178939548836856,0.8118424841983269,1264307037.8935277,16779322.402741484
16584,93110,Tornillo,0.04685375727922808,0.10749721607447404,0.07665088950154754,0.09037293656351186,0.0991141932929877,0.10576242728037909,0.7093410630755677,376089552.7422396,5048826.897447425
16599,90947,Sumner,0.02355219452075876,0.048745188272973604,-0.04081207937982219,0.09977845255735068,0.2932153915642928,0.060903130472081256,0.573786067963,1982271920.1675925,26269827.608170938
16613,91920,Chappell Hill,0.08696695660903885,0.03323486973640846,0.07745180636403715,0.10686148642848942,0.263299890061317,0.12971371363779696,0.9040243492656602,9462330182.021002,124843575.30195236
16634,92573,Kingsbury,0.04321333585428949,0.017434629880602348,0.05432530029887462,0.027085088669901794,0.45158146997953275,-0.07052526360354804,0.620808126334148,3332694960.416346,44077130.68579755
16645,92583,McDade,0.054543172306643836,0.11132779893749811,0.06381850299826343,0.15234676431982166,0.2627653918414088,0.1378660235821886,1.0785369865527246,6879286339.822421,90779925.0211274
16796,91173,Zavalla,-0.00417547437177139,0.027004701284363043,0.16818394886257343,0.11417238577925236,0.1566814561299209,-0.0807173994905051,0.48029967730541695,400320816.62666357,5370769.513005535
16814,91442,Bartlett,0.060624379037178384,0.08924410790779135,0.02184945503528682,0.1552899090639851,0.26259428940601626,0.08835024009841871,0.9168190278386379,1680380934.718843,22258224.96521606
16963,92231,Mico,0.021014623677298862,0.08779199427769374,0.06406482259706608,0.12313998319399252,0.19624692959469747,0.09924611966066034,0.7279706115816871,10779153066.721401,142212199.26472768
17117,92830,Amarillo,0.02266986608668713,0.026776288043141416,0.04218542531135442,0.11424569673483867,0.13973912508101152,0.1546475819085968,0.5949873730203166,229842981.04070386,3102602.825077315
17162,91635,Christoval,-0.0009795771519981481,0.03330479201365085,0.15852026667725544,0.0674552193031228,0.22000406367170725,0.05285017885406194,0.686688120135785,4404350883.835483,58212867.26655625
